Time,Open,High,Low,Close,Volume 
2007.12.31 00:00:00,0.88192,0.88283,0.8754,0.87738,0
2008.01.01 00:00:00,0.87738,0.87738,0.87738,0.87738,0
2008.01.02 00:00:00,0.8804,0.88532,0.87702,0.88323,0
2008.01.03 00:00:00,0.88328,0.88413,0.87733,0.88063,0
2008.01.04 00:00:00,0.88063,0.88393,0.87013,0.87053,0
2008.01.05 00:00:00,0.87053,0.87053,0.87053,0.87053,0
2008.01.06 00:00:00,0.87093,0.87383,0.86983,0.87298,0
2008.01.07 00:00:00,0.87301,0.87943,0.86849,0.87721,0
2008.01.08 00:00:00,0.87716,0.88454,0.87672,0.88223,0
2008.01.09 00:00:00,0.88223,0.88583,0.87863,0.88423,0
2008.01.10 00:00:00,0.8842,0.89775,0.88127,0.89532,0
2008.01.11 00:00:00,0.89533,0.89724,0.88991,0.89113,0
2008.01.12 00:00:00,0.89113,0.89113,0.89113,0.89113,0
2008.01.13 00:00:00,0.88813,0.89673,0.88783,0.89543,0
2008.01.14 00:00:00,0.89523,0.90133,0.89443,0.90033,0
2008.01.15 00:00:00,0.90031,0.90203,0.87823,0.88473,0
2008.01.16 00:00:00,0.88473,0.88518,0.87453,0.88003,0
2008.01.17 00:00:00,0.88003,0.88822,0.87023,0.87693,0
2008.01.18 00:00:00,0.87706,0.88543,0.87521,0.88014,0
2008.01.19 00:00:00,0.88014,0.88014,0.88014,0.88014,0
2008.01.20 00:00:00,0.87853,0.88213,0.87483,0.87633,0
2008.01.21 00:00:00,0.87643,0.87643,0.8563,0.85777,0
2008.01.22 00:00:00,0.85782,0.87448,0.85143,0.86403,0
2008.01.23 00:00:00,0.86403,0.87523,0.86123,0.87478,0
2008.01.24 00:00:00,0.87478,0.88493,0.87031,0.88483,0
2008.01.25 00:00:00,0.88483,0.88543,0.87738,0.88051,0
2008.01.26 00:00:00,0.88051,0.88051,0.88051,0.88051,0
2008.01.27 00:00:00,0.87993,0.88183,0.87683,0.87766,0
2008.01.28 00:00:00,0.87768,0.88973,0.87743,0.88698,0
2008.01.29 00:00:00,0.88703,0.89053,0.88603,0.88813,0
2008.01.30 00:00:00,0.88823,0.90173,0.88198,0.88833,0
2008.01.31 00:00:00,0.88843,0.89832,0.88748,0.89523,0
2008.02.01 00:00:00,0.89523,0.90487,0.89523,0.90448,0
2008.02.02 00:00:00,0.90448,0.90448,0.90448,0.90448,0
2008.02.03 00:00:00,0.90253,0.90533,0.90248,0.90471,0
2008.02.04 00:00:00,0.90473,0.91021,0.90313,0.90691,0
2008.02.05 00:00:00,0.90698,0.90916,0.89428,0.89578,0
2008.02.06 00:00:00,0.89583,0.89995,0.89063,0.89262,0
2008.02.07 00:00:00,0.89263,0.89768,0.88753,0.89513,0
2008.02.08 00:00:00,0.89523,0.89873,0.89163,0.89538,0
2008.02.09 00:00:00,0.89538,0.89538,0.89538,0.89538,0
2008.02.10 00:00:00,0.89566,0.90298,0.89513,0.90178,0
2008.02.11 00:00:00,0.90178,0.90593,0.90088,0.90422,0
2008.02.12 00:00:00,0.90427,0.90853,0.90221,0.90373,0
2008.02.13 00:00:00,0.90381,0.90432,0.89243,0.90273,0
2008.02.14 00:00:00,0.90273,0.90673,0.90048,0.90442,0
2008.02.15 00:00:00,0.90423,0.90993,0.90353,0.90855,0
2008.02.16 00:00:00,0.90855,0.90855,0.90855,0.90855,0
2008.02.17 00:00:00,0.90728,0.91348,0.90678,0.91333,0
2008.02.18 00:00:00,0.91338,0.92023,0.91038,0.91953,0
2008.02.19 00:00:00,0.91953,0.92383,0.91463,0.91542,0
2008.02.20 00:00:00,0.91544,0.92003,0.91133,0.91841,0
2008.02.21 00:00:00,0.91843,0.92096,0.91673,0.92033,0
2008.02.22 00:00:00,0.92038,0.92518,0.91778,0.92347,0
2008.02.23 00:00:00,0.92347,0.92347,0.92347,0.92347,0
2008.02.24 00:00:00,0.92408,0.92475,0.92181,0.92383,0
2008.02.25 00:00:00,0.92383,0.93003,0.92248,0.9285,0
2008.02.26 00:00:00,0.92849,0.93518,0.92543,0.93513,0
2008.02.27 00:00:00,0.93513,0.94593,0.93443,0.94279,0
2008.02.28 00:00:00,0.94278,0.94984,0.93683,0.94673,0
2008.02.29 00:00:00,0.94688,0.94874,0.93108,0.93165,0
2008.03.01 00:00:00,0.93165,0.93165,0.93165,0.93165,0
2008.03.02 00:00:00,0.93328,0.93383,0.92763,0.93373,0
2008.03.03 00:00:00,0.93378,0.94223,0.92653,0.9272,0
2008.03.04 00:00:00,0.92713,0.93473,0.92191,0.92546,0
2008.03.05 00:00:00,0.92552,0.93688,0.92303,0.93528,0
2008.03.06 00:00:00,0.93528,0.93853,0.9248,0.9289,0
2008.03.07 00:00:00,0.929,0.93788,0.92617,0.92786,0
2008.03.08 00:00:00,0.92786,0.92786,0.92786,0.92786,0
