Time,Open,High,Low,Close,Volume 
2007.12.31 00:00:00,1.44706,1.44706,1.43588,1.44165,94878.44
2008.01.01 00:00:00,1.44025,1.4427,1.43892,1.44114,54979.547
2008.01.02 00:00:00,1.44116,1.44263,1.43695,1.43895,103240.914
2008.01.03 00:00:00,1.43965,1.44071,1.43219,1.43514,106379.484
2008.01.04 00:00:00,1.43506,1.43634,1.43079,1.43445,102375.65
2008.01.05 00:00:00,1.43445,1.43445,1.43445,1.43445,0
2008.01.06 00:00:00,1.43425,1.4357,1.43302,1.43453,12548.656
2008.01.07 00:00:00,1.43481,1.43784,1.43348,1.43478,113410.69
2008.01.08 00:00:00,1.43502,1.4363,1.43059,1.43324,109532.555
2008.01.09 00:00:00,1.43385,1.43465,1.42973,1.43151,111563.87
2008.01.10 00:00:00,1.43245,1.43409,1.42856,1.42888,110297.89
2008.01.11 00:00:00,1.42921,1.4353,1.42597,1.43169,110511.27
2008.01.12 00:00:00,1.43169,1.43169,1.43169,1.43169,0
2008.01.13 00:00:00,1.43475,1.4356,1.43118,1.43135,11648.402
2008.01.14 00:00:00,1.43166,1.43288,1.42794,1.43037,111790.11
2008.01.15 00:00:00,1.4295,1.43397,1.4264,1.43154,117983.98
2008.01.16 00:00:00,1.43185,1.4334,1.4262,1.43092,126109.08
2008.01.17 00:00:00,1.43067,1.44306,1.42832,1.43988,125749.37
2008.01.18 00:00:00,1.44007,1.44219,1.43343,1.43866,112707.555
2008.01.19 00:00:00,1.43866,1.43866,1.43866,1.43866,0
2008.01.20 00:00:00,1.43805,1.43978,1.43682,1.43883,9441.668
2008.01.21 00:00:00,1.4383,1.45162,1.43766,1.45101,116692.5
2008.01.22 00:00:00,1.45096,1.45504,1.43399,1.43599,122955.9
2008.01.23 00:00:00,1.43655,1.44108,1.42939,1.4306,122404.37
2008.01.24 00:00:00,1.43062,1.43455,1.42576,1.42725,119924.48
2008.01.25 00:00:00,1.42855,1.42855,1.42095,1.42515,109543.67
2008.01.26 00:00:00,1.42515,1.42515,1.42515,1.42515,0
2008.01.27 00:00:00,1.42456,1.42562,1.42278,1.42394,11132.289
2008.01.28 00:00:00,1.42465,1.42523,1.41997,1.42146,106967.56
2008.01.29 00:00:00,1.42159,1.42447,1.41752,1.42191,112387.766
2008.01.30 00:00:00,1.42215,1.42275,1.41716,1.42098,108037.22
2008.01.31 00:00:00,1.42084,1.42121,1.41611,1.41798,107343.55
2008.02.01 00:00:00,1.41778,1.4187,1.41314,1.41485,93288.51
2008.02.02 00:00:00,1.41485,1.41485,1.41485,1.41485,0
2008.02.03 00:00:00,1.41535,1.41632,1.41378,1.41483,9589.313
2008.02.04 00:00:00,1.41509,1.4168,1.41322,1.41456,89129.04
2008.02.05 00:00:00,1.41433,1.42328,1.41296,1.42089,101253.26
