Time,Open,High,Low,Close,Volume 
2007.12.31 00:00:00,1.99815,2.0104,1.981,1.9861,316006
2008.01.01 00:00:00,1.9861,1.9899,1.9835,1.9873,9821
2008.01.02 00:00:00,1.9873,1.98925,1.97745,1.9818,415466
2008.01.03 00:00:00,1.9818,1.9841,1.97055,1.97395,325854
2008.01.04 00:00:00,1.97395,1.98525,1.96755,1.974,330011
2008.01.05 00:00:00,1.974,1.974,1.974,1.974,0
2008.01.06 00:00:00,1.9735,1.9766,1.9716,1.9719,39794
2008.01.07 00:00:00,1.9719,1.9758,1.9654,1.96685,479450
2008.01.08 00:00:00,1.9669,1.983,1.9667,1.97185,497175
2008.01.09 00:00:00,1.97185,1.9766,1.9555,1.9574,467368
2008.01.10 00:00:00,1.9574,1.96715,1.95425,1.96155,502970
2008.01.11 00:00:00,1.96155,1.96375,1.94845,1.9568,413548
2008.01.12 00:00:00,1.9568,1.9568,1.9568,1.9568,0
2008.01.13 00:00:00,1.9562,1.9601,1.9562,1.9592,5177
2008.01.14 00:00:00,1.9592,1.96495,1.9526,1.9542,354812
2008.01.15 00:00:00,1.95425,1.97425,1.9539,1.9581,509977
2008.01.16 00:00:00,1.95825,1.9721,1.9531,1.96265,587598
2008.01.17 00:00:00,1.9627,1.97935,1.96065,1.9703,745675
2008.01.18 00:00:00,1.9703,1.97275,1.95145,1.9559,563794
2008.01.19 00:00:00,1.9559,1.9559,1.9559,1.9559,0
2008.01.20 00:00:00,1.9551,1.95855,1.9551,1.95745,6465
2008.01.21 00:00:00,1.95745,1.95755,1.9401,1.94055,401451
2008.01.22 00:00:00,1.94055,1.96465,1.9338,1.9607,701857
2008.01.23 00:00:00,1.9606,1.9625,1.94665,1.95695,626394
2008.01.24 00:00:00,1.95695,1.97845,1.95015,1.97805,550877
2008.01.25 00:00:00,1.9781,1.9851,1.9739,1.9837,482806
2008.01.26 00:00:00,1.9837,1.9837,1.9837,1.9837,0
2008.01.27 00:00:00,1.9843,1.98785,1.983,1.9865,21947
2008.01.28 00:00:00,1.9867,1.98935,1.9729,1.98475,460856
2008.01.29 00:00:00,1.9848,1.99305,1.9814,1.9894,552130
2008.01.30 00:00:00,1.9894,1.996,1.9826,1.98405,840999
2008.01.31 00:00:00,1.984,1.9947,1.98345,1.99055,451656
2008.02.01 00:00:00,1.9902,1.99415,1.9648,1.9655,286419
2008.02.02 00:00:00,1.9655,1.9655,1.9655,1.9655,0
2008.02.03 00:00:00,1.9659,1.9663,1.9624,1.96555,17252
2008.02.04 00:00:00,1.96555,1.9788,1.96495,1.97475,292924
2008.02.05 00:00:00,1.97475,1.97655,1.96055,1.9648,210832
2008.02.06 00:00:00,1.9648,1.96635,1.9555,1.96065,491755
2008.02.07 00:00:00,1.96065,1.9625,1.93885,1.94265,267845
2008.02.08 00:00:00,1.94265,1.95135,1.94045,1.94645,357398
2008.02.09 00:00:00,1.94645,1.94645,1.94645,1.94645,0
2008.02.10 00:00:00,1.9456,1.9468,1.9447,1.9466,2891
2008.02.11 00:00:00,1.9466,1.95315,1.94035,1.9496,163932
2008.02.12 00:00:00,1.9496,1.96345,1.94435,1.9601,184276
2008.02.13 00:00:00,1.9601,1.9666,1.95505,1.9622,157729
2008.02.14 00:00:00,1.9622,1.97395,1.9613,1.9696,179763
2008.02.15 00:00:00,1.9696,1.97245,1.9582,1.9616,129535
2008.02.16 00:00:00,1.9616,1.9616,1.9616,1.9616,0
2008.02.17 00:00:00,1.9611,1.9616,1.9563,1.9585,26212
2008.02.18 00:00:00,1.9585,1.96395,1.94765,1.9505,564298
2008.02.19 00:00:00,1.9505,1.95435,1.94545,1.9481,631671
2008.02.20 00:00:00,1.9481,1.95035,1.93635,1.9424,726763
2008.02.21 00:00:00,1.9424,1.9644,1.94135,1.96365,187073
2008.02.22 00:00:00,1.96365,1.971,1.96115,1.9671,148100
2008.02.23 00:00:00,1.9671,1.9671,1.9671,1.9671,0
2008.02.24 00:00:00,1.9678,1.97005,1.9671,1.96915,7457
2008.02.25 00:00:00,1.96915,1.97015,1.96175,1.9665,373281
2008.02.26 00:00:00,1.9665,1.9894,1.96455,1.9872,686736
2008.02.27 00:00:00,1.9872,1.9973,1.9792,1.9832,942760
2008.02.28 00:00:00,1.9832,1.9948,1.9763,1.98975,784529
2008.02.29 00:00:00,1.98975,1.9924,1.97865,1.9892,344198
2008.03.01 00:00:00,1.9892,1.9892,1.9892,1.9892,0
2008.03.02 00:00:00,1.9891,1.9895,1.9838,1.9846,52462
2008.03.03 00:00:00,1.9846,1.99385,1.981,1.98395,635946
2008.03.04 00:00:00,1.98395,1.9892,1.9814,1.98535,415967
2008.03.05 00:00:00,1.98535,1.9968,1.9723,1.9915,701966
2008.03.06 00:00:00,1.9915,2.0142,1.9896,2.0119,619596
2008.03.07 00:00:00,2.0119,2.02185,2.0097,2.0139,464856
2008.03.08 00:00:00,2.0139,2.0139,2.0139,2.0139,0
2008.03.09 00:00:00,2.0146,2.0205,2.0139,2.0193,50742
2008.03.10 00:00:00,2.0193,2.02215,2.0052,2.0084,718878
2008.03.11 00:00:00,2.0084,2.02135,1.9997,2.00595,503069
2008.03.12 00:00:00,2.00595,2.0284,2.00595,2.02705,1077804
2008.03.13 00:00:00,2.02705,2.0397,2.0255,2.0321,559204
2008.03.14 00:00:00,2.0321,2.0399,2.0171,2.0195,764798
2008.03.15 00:00:00,2.0195,2.0195,2.0195,2.0195,0
2008.03.16 00:00:00,2.0175,2.0222,2.014,2.0197,72785
2008.03.17 00:00:00,2.0197,2.0231,1.99445,1.9972,579012
2008.03.18 00:00:00,1.9972,2.0275,1.9971,2.0092,762300
2008.03.19 00:00:00,2.0092,2.0153,1.9805,1.9835,493417
2008.03.20 00:00:00,1.9835,1.9892,1.97355,1.9848,507937
2008.03.21 00:00:00,1.9848,1.9865,1.9812,1.9813,409933
2008.03.22 00:00:00,1.9813,1.9813,1.9813,1.9813,0
2008.03.23 00:00:00,1.9815,1.9822,1.9787,1.97915,87046
2008.03.24 00:00:00,1.97915,1.9889,1.9758,1.9878,500570
2008.03.25 00:00:00,1.9878,2.0071,1.9862,2.0025,433940
2008.03.26 00:00:00,2.0025,2.0113,1.99275,2.00745,719874
2008.03.27 00:00:00,2.00745,2.01935,2.00255,2.007,372202
